flipkart_order_id,customer_id,product_id,order_timestamp,qty,price_per_unit,discount_percent,delivery_charges,payment_type,order_status
FLK8313687105600106,CUST_07669,PROD_763,05/01/2026 10:23,3,167.2,15,40.0,Prepaid,Delivered
FLK3423583644758173,CUST_03050,PROD_381,01/04/2026 16:44,2,103.78,10,40.0,COD,Cancelled
FLK8091349031686212,CUST_09985,PROD_589,14/04/2025 17:00,2,141.77,10,50.0,COD,Delivered
FLK7333963105932813,CUST_05921,PROD_884,10/02/2026 12:14,1,52.17,20,50.0,COD,Delivered
FLK7482912639666319,CUST_09347,PROD_970,13/03/2025 12:30,3,135.15,15,0.0,COD,Returned
FLK1638805986425524,CUST_07504,PROD_693,18/11/2025 16:27,1,98.15,15,0.0,Prepaid,Delivered
FLK8718898624637995,CUST_09250,PROD_272,03/02/2026 02:06,4,152.96,15,0.0,COD,Cancelled
FLK7595260356801372,CUST_02347,PROD_874,13/07/2025 21:48,2,46.98,5,40.0,Prepaid,Delivered
FLK6167958825199644,CUST_02898,PROD_217,14/05/2025 02:36,3,91.24,0,0.0,Prepaid,Returned
FLK8077609816642349,CUST_00260,PROD_635,05/05/2026 21:58,2,159.54,10,40.0,Prepaid,Returned
FLK4682368338061573,CUST_02860,PROD_093,07/05/2026 05:47,1,53.17,10,40.0,COD,Delivered
FLK9863960742361861,CUST_03434,PROD_322,03/05/2025 07:48,4,287.24,0,50.0,Prepaid,Delivered
FLK6737559968762428,CUST_02354,PROD_058,11/10/2025 20:22,3,186.36,20,40.0,COD,Delivered
FLK4646150161528064,CUST_07327,PROD_735,17/07/2025 06:31,3,272.4,5,0.0,Prepaid,Delivered
FLK8319797783625186,CUST_09607,PROD_840,01/03/2025 04:22,4,89.16,10,50.0,COD,Delivered
FLK8139086484703759,CUST_00044,PROD_029,18/09/2025 19:24,4,215.4,0,50.0,Prepaid,Cancelled
FLK3288364735378494,CUST_09651,PROD_573,17/02/2026 11:26,1,8.55,0,40.0,Prepaid,Delivered
FLK4132262392877720,CUST_03929,PROD_030,19/03/2026 14:58,1,65.23,5,0.0,Prepaid,Delivered
FLK6608938033956205,CUST_07809,PROD_219,15/10/2025 05:17,2,24.52,20,0.0,COD,Delivered
FLK9916866166725791,CUST_05153,PROD_363,12/03/2026 00:44,2,99.54,0,40.0,COD,Delivered
FLK6716290667587527,CUST_05035,PROD_208,08/03/2026 04:53,4,52.14,10,0.0,Prepaid,Delivered
FLK3743120588062612,CUST_03343,PROD_925,03/12/2025 16:39,4,266.32,0,40.0,COD,Delivered
FLK2459860716008242,CUST_04848,PROD_266,23/01/2026 23:21,3,60.81,0,40.0,COD,Returned
FLK1328428447765785,CUST_03144,PROD_487,08/08/2025 02:05,2,174.36,20,0.0,Prepaid,Delivered
FLK8042770759550570,CUST_09913,PROD_216,24/05/2026 19:25,2,125.1,20,50.0,Prepaid,Cancelled
FLK2158660180095166,CUST_08729,PROD_321,13/11/2025 07:00,4,12.04,10,0.0,COD,Delivered
FLK4351979064548350,CUST_02168,PROD_644,03/08/2025 05:38,1,191.93,15,0.0,Prepaid,Delivered
FLK3715013033945880,CUST_03162,PROD_992,12/07/2025 09:55,4,239.26,20,50.0,COD,Cancelled
FLK2791804171832290,CUST_01408,PROD_746,29/05/2026 19:17,4,36.73,0,0.0,COD,Delivered
FLK5546080560034134,CUST_06923,PROD_324,01/02/2026 04:40,1,52.27,15,0.0,COD,Delivered
FLK8870862197507673,CUST_03599,PROD_113,14/06/2026 18:43,4,274.77,20,0.0,COD,Cancelled
FLK1575721324920200,CUST_08045,PROD_915,03/05/2026 21:24,4,179.22,15,50.0,Prepaid,Returned
FLK6859072025640526,CUST_05590,PROD_846,04/07/2025 05:06,3,312.23,15,40.0,Prepaid,Cancelled
FLK5478150312341061,CUST_06355,PROD_825,29/11/2025 10:09,1,106.27,0,40.0,COD,Delivered
FLK2204043169958277,CUST_01087,PROD_435,02/06/2026 21:31,4,252.64,0,0.0,COD,Delivered
FLK3848501560921430,CUST_07910,PROD_279,02/08/2025 23:31,1,32.29,0,40.0,Prepaid,Returned
FLK2494734471015680,CUST_09494,PROD_103,26/09/2025 00:26,4,85.17,5,0.0,COD,Delivered
FLK4188669063454899,CUST_04825,PROD_272,10/04/2026 10:52,4,152.96,5,40.0,Prepaid,Returned
FLK8623626647226140,CUST_07706,PROD_229,23/05/2025 19:44,2,129.8,15,40.0,Prepaid,Cancelled
FLK1326332324968617,CUST_03611,PROD_740,27/11/2025 06:06,2,34.59,5,40.0,Prepaid,Delivered
FLK8485984544160557,CUST_09955,PROD_647,29/05/2026 08:51,3,79.57,0,50.0,Prepaid,Delivered
FLK4244545045485296,CUST_05737,PROD_064,21/03/2026 21:13,1,64.55,0,50.0,Prepaid,Returned
FLK5563578549368219,CUST_04585,PROD_422,30/10/2025 22:02,2,176.53,15,0.0,COD,Returned
FLK6296252407211098,CUST_02683,PROD_990,01/03/2025 01:01,3,197.46,5,0.0,COD,Delivered
FLK2904154869846949,CUST_07299,PROD_968,08/03/2025 08:23,1,24.04,0,50.0,COD,Delivered
FLK4771390541198011,CUST_02183,PROD_404,01/07/2025 17:45,2,130.02,5,0.0,COD,Cancelled
FLK2647346684164365,CUST_05448,PROD_005,21/08/2025 20:25,1,113.19,5,0.0,Prepaid,Delivered
FLK7154515357008533,CUST_01528,PROD_282,29/10/2025 13:29,1,24.53,5,40.0,Prepaid,Returned
FLK8373327568664318,CUST_09453,PROD_770,20/10/2025 18:09,3,204.3,15,0.0,Prepaid,Delivered
FLK7555535504481223,CUST_03305,PROD_716,06/06/2025 10:40,4,132.87,5,40.0,Prepaid,Delivered
FLK4340263473007080,CUST_05460,PROD_431,06/01/2026 12:29,3,57.14,20,0.0,COD,Delivered
FLK9177349460698570,CUST_05354,PROD_244,30/10/2025 17:43,3,155.7,0,50.0,COD,Delivered
FLK5947122054704915,CUST_05129,PROD_409,12/03/2025 10:53,1,39.91,0,40.0,COD,Delivered
FLK7326947328918331,CUST_04419,PROD_785,30/05/2025 11:38,3,226.38,20,50.0,COD,Delivered
FLK2844020094189855,CUST_04725,PROD_218,10/11/2025 17:43,1,50.97,0,0.0,Prepaid,Delivered
FLK3711834739773078,CUST_06128,PROD_894,28/04/2025 14:40,1,74.51,10,50.0,Prepaid,Cancelled
FLK8233245266571532,CUST_01712,PROD_201,07/06/2026 04:54,3,266.02,5,50.0,Prepaid,Cancelled
FLK7955954640340246,CUST_00037,PROD_705,18/04/2026 07:32,2,218.91,20,0.0,Prepaid,Delivered
FLK4168155220198332,CUST_05568,PROD_889,19/05/2026 10:42,4,129.45,20,50.0,COD,Cancelled
FLK8990699884660052,CUST_02670,PROD_844,13/12/2025 15:23,3,243.98,20,0.0,COD,Delivered
FLK2537135613184999,CUST_04614,PROD_638,29/08/2025 20:17,4,87.87,5,40.0,COD,Delivered
FLK1395553768885731,CUST_09663,PROD_075,22/05/2025 11:03,1,126.56,10,50.0,Prepaid,Returned
FLK3052426006971282,CUST_00580,PROD_060,11/10/2025 01:20,3,64.19,5,0.0,Prepaid,Delivered
FLK7939084107229193,CUST_09077,PROD_947,30/04/2025 05:15,3,173.7,20,50.0,Prepaid,Delivered
FLK7061788899833807,CUST_05336,PROD_963,08/09/2025 02:50,4,272.82,5,0.0,COD,Returned
FLK6449354824337033,CUST_09396,PROD_122,07/03/2025 23:46,4,17.59,10,0.0,Prepaid,Delivered
FLK3153254038073261,CUST_06224,PROD_372,23/02/2026 11:13,1,70.06,20,50.0,COD,Returned
FLK6241608277254116,CUST_04131,PROD_932,31/03/2026 18:52,2,116.04,20,40.0,COD,Cancelled
FLK9686768695193676,CUST_00896,PROD_475,27/02/2026 11:35,4,123.94,0,40.0,COD,Cancelled
FLK7613154343394318,CUST_06779,PROD_915,02/08/2025 19:34,1,179.22,15,40.0,COD,Delivered
FLK1562959815504402,CUST_03573,PROD_116,10/01/2026 20:30,4,10.48,10,50.0,COD,Cancelled
FLK8205946583706942,CUST_03662,PROD_261,10/05/2026 16:15,1,58.39,10,40.0,COD,Delivered
FLK5375194512630905,CUST_08006,PROD_505,26/05/2025 02:31,1,187.68,20,40.0,COD,Returned
FLK2239203271605770,CUST_02209,PROD_826,08/03/2026 15:06,2,99.97,0,0.0,Prepaid,Delivered
FLK2811620053071169,CUST_02833,PROD_595,27/06/2025 10:17,3,161.5,0,50.0,Prepaid,Delivered
FLK8801016035764814,CUST_00607,PROD_282,07/11/2025 04:43,1,24.53,15,40.0,Prepaid,Delivered
FLK2640086425828612,CUST_00303,PROD_454,20/02/2025 05:56,1,277.76,5,50.0,COD,Delivered
FLK7460471720523996,CUST_03631,PROD_920,13/05/2026 11:36,1,259.77,20,0.0,Prepaid,Cancelled
FLK9988312488821590,CUST_08234,PROD_884,28/04/2026 02:11,4,52.17,20,0.0,COD,Returned
FLK5577729289180972,CUST_03861,PROD_193,13/07/2025 01:38,4,169.98,15,40.0,Prepaid,Delivered
FLK2701307822820110,CUST_03856,PROD_986,26/03/2025 07:33,2,71.76,0,50.0,COD,Delivered
FLK5157066401707007,CUST_08904,PROD_007,26/11/2025 06:19,2,189.45,10,0.0,Prepaid,Cancelled
FLK8660962506916627,CUST_03866,PROD_447,20/02/2025 17:49,2,269.82,10,0.0,Prepaid,Delivered
FLK2253784140953166,CUST_07542,PROD_306,29/06/2025 05:27,1,145.33,20,40.0,Prepaid,Delivered
FLK9406152840073456,CUST_07263,PROD_661,04/05/2026 05:23,4,224.34,10,0.0,Prepaid,Delivered
FLK8509338365929706,CUST_08692,PROD_852,11/10/2025 10:56,4,144.77,5,0.0,Prepaid,Returned
FLK4071114793581832,CUST_02504,PROD_381,28/12/2025 06:16,1,103.78,5,50.0,COD,Cancelled
FLK9564242795096389,CUST_00616,PROD_097,15/03/2026 16:38,4,122.75,0,40.0,COD,Delivered
FLK8015643508902054,CUST_02697,PROD_949,25/11/2025 11:01,3,29.12,0,40.0,Prepaid,Delivered
FLK6625469798406858,CUST_04074,PROD_246,28/03/2025 03:43,3,33.32,10,50.0,Prepaid,Delivered
FLK4025903101291619,CUST_06287,PROD_985,03/05/2026 02:48,3,197.6,10,0.0,COD,Delivered
FLK3227097056794819,CUST_05022,PROD_975,10/07/2025 15:11,2,46.81,5,40.0,COD,Delivered
FLK5522579782050029,CUST_06843,PROD_750,16/12/2025 16:42,1,205.8,15,0.0,Prepaid,Delivered
FLK3952504368968505,CUST_06583,PROD_439,18/04/2025 22:35,1,235.08,0,40.0,COD,Returned
FLK9538930057574248,CUST_01989,PROD_236,16/08/2025 14:14,3,23.77,20,50.0,Prepaid,Cancelled
FLK6506238811011812,CUST_06683,PROD_528,10/04/2026 23:59,4,191.96,5,0.0,COD,Delivered
FLK2174005742775977,CUST_05830,PROD_243,13/01/2026 09:35,1,39.94,10,50.0,Prepaid,Delivered
FLK2815470842755121,CUST_01303,PROD_118,30/05/2026 14:24,3,281.89,15,0.0,COD,Delivered
FLK1744898862425737,CUST_09621,PROD_358,10/11/2025 08:57,3,144.86,15,40.0,COD,Cancelled
FLK1796970219055068,CUST_09680,PROD_029,06/04/2026 09:24,3,215.4,10,0.0,COD,Delivered
FLK3192517479263625,CUST_02148,PROD_833,26/08/2025 21:09,2,96.36,0,40.0,COD,Cancelled
FLK9449364479724233,CUST_04730,PROD_953,13/06/2025 06:56,1,212.38,15,40.0,Prepaid,Delivered
FLK4030282157925269,CUST_02623,PROD_856,22/02/2025 16:44,3,21.7,0,50.0,Prepaid,Delivered
FLK2252172017150890,CUST_02689,PROD_211,07/04/2025 08:18,4,157.21,5,50.0,COD,Delivered
FLK5037503827230908,CUST_06692,PROD_864,12/03/2026 09:39,2,154.55,15,0.0,Prepaid,Cancelled
FLK2700536420535425,CUST_06178,PROD_836,15/10/2025 22:11,2,15.49,0,0.0,COD,Delivered
FLK9815967188164538,CUST_07232,PROD_128,27/12/2025 09:25,3,111.02,5,40.0,COD,Cancelled
FLK5900066468508935,CUST_05619,PROD_982,06/08/2025 12:56,2,166.45,0,40.0,Prepaid,Delivered
FLK1219713813226250,CUST_06272,PROD_939,03/05/2026 12:01,3,241.5,20,40.0,Prepaid,Cancelled
FLK5527569162306853,CUST_07305,PROD_608,06/10/2025 06:35,3,36.05,15,0.0,COD,Cancelled
FLK7145929653939962,CUST_07042,PROD_664,12/12/2025 05:05,4,285.46,20,50.0,Prepaid,Delivered
FLK9211410900295422,CUST_07555,PROD_650,07/03/2025 16:06,2,212.15,0,40.0,COD,Returned
FLK2890367409081741,CUST_09452,PROD_774,13/04/2026 08:52,4,250.91,0,50.0,COD,Delivered
FLK5920943654710291,CUST_09393,PROD_771,10/06/2025 13:35,4,104.74,15,50.0,Prepaid,Returned
FLK6424141817281319,CUST_08670,PROD_305,04/09/2025 13:22,2,185.47,10,40.0,COD,Delivered
FLK7664386222417994,CUST_00593,PROD_272,21/02/2026 00:53,3,152.96,5,0.0,COD,Cancelled
FLK2787901396402997,CUST_04237,PROD_036,02/12/2025 00:18,1,222.66,0,50.0,Prepaid,Cancelled
FLK9839438990138002,CUST_02814,PROD_154,31/07/2025 22:12,1,95.09,10,0.0,COD,Delivered
FLK4529803906614163,CUST_00499,PROD_855,20/06/2025 17:53,4,204.52,15,40.0,Prepaid,Returned
FLK3303509793373044,CUST_03863,PROD_576,18/03/2025 08:43,1,120.68,15,0.0,COD,Delivered
FLK4870056937705045,CUST_01456,PROD_613,06/04/2026 07:14,2,225.07,0,50.0,Prepaid,Delivered
FLK4166203162361537,CUST_01316,PROD_060,02/10/2025 23:28,4,64.19,0,40.0,Prepaid,Cancelled
FLK7177228660308667,CUST_06653,PROD_105,26/01/2026 21:47,3,52.87,0,40.0,Prepaid,Delivered
FLK6159035084895100,CUST_02051,PROD_993,17/07/2025 02:00,4,315.21,15,0.0,COD,Delivered
FLK8788642234986288,CUST_00181,PROD_360,19/05/2026 23:26,1,89.16,15,0.0,Prepaid,Delivered
FLK2489262893215489,CUST_00460,PROD_287,13/03/2025 05:03,1,96.6,5,40.0,Prepaid,Delivered
FLK3984325048348014,CUST_09928,PROD_999,29/01/2026 21:29,2,110.5,5,40.0,COD,Delivered
FLK9347603980152680,CUST_09683,PROD_131,20/08/2025 05:18,1,192.48,0,0.0,Prepaid,Delivered
FLK9306665567065083,CUST_01135,PROD_507,25/11/2025 23:33,3,34.17,5,40.0,Prepaid,Delivered
FLK2173185995781975,CUST_02233,PROD_155,17/03/2025 16:30,3,103.59,5,50.0,COD,Returned
FLK5394393013343213,CUST_09029,PROD_771,07/12/2025 13:17,3,104.74,15,50.0,COD,Returned
FLK2380758468679977,CUST_09411,PROD_874,08/03/2026 11:12,3,46.98,5,50.0,COD,Cancelled
FLK4907924050340838,CUST_08598,PROD_137,13/08/2025 06:15,1,36.73,0,40.0,COD,Delivered
FLK9910738325179769,CUST_04430,PROD_826,05/05/2025 12:10,2,99.97,0,40.0,COD,Returned
FLK8033369694172336,CUST_05275,PROD_387,29/06/2025 01:19,4,83.57,10,40.0,COD,Delivered
FLK2380616372894936,CUST_09233,PROD_163,12/02/2026 20:33,1,20.22,0,0.0,Prepaid,Returned
FLK7094155644183081,CUST_06868,PROD_570,23/03/2026 22:48,1,113.13,0,40.0,COD,Returned
FLK8244494205038899,CUST_09184,PROD_016,05/07/2025 07:52,3,63.64,10,50.0,COD,Returned
FLK3911057752618867,CUST_09777,PROD_786,26/06/2025 23:20,4,161.8,20,50.0,Prepaid,Returned
FLK4156868293963577,CUST_06600,PROD_684,08/02/2025 07:29,1,259.37,20,0.0,Prepaid,Returned
FLK2531890734565950,CUST_05435,PROD_870,04/04/2026 23:12,1,184.16,20,50.0,Prepaid,Returned
FLK6873698800395510,CUST_06501,PROD_862,06/04/2026 10:49,2,55.67,0,40.0,COD,Returned
FLK1559198100424807,CUST_00113,PROD_442,22/06/2025 22:01,2,125.69,10,50.0,COD,Returned
FLK3126574870287587,CUST_08427,PROD_164,22/11/2025 19:51,3,33.56,5,0.0,Prepaid,Returned
FLK5469180102362575,CUST_03116,PROD_652,01/10/2025 18:09,1,37.33,5,50.0,Prepaid,Cancelled
FLK1916506651032857,CUST_00693,PROD_889,26/05/2026 01:23,4,129.45,0,50.0,Prepaid,Returned
FLK5018553089200563,CUST_08576,PROD_057,08/07/2025 09:09,1,210.95,10,50.0,COD,Returned
FLK7232848273193306,CUST_08597,PROD_1000,08/04/2025 07:26,1,150.42,20,50.0,COD,Cancelled
FLK2802090229530628,CUST_02504,PROD_003,23/05/2025 13:32,2,145.45,0,40.0,Prepaid,Delivered
FLK4024039538232632,CUST_06520,PROD_738,14/04/2025 08:32,1,86.31,0,40.0,Prepaid,Delivered
FLK1042107135269254,CUST_02129,PROD_422,08/04/2025 02:51,1,176.53,20,50.0,COD,Delivered
FLK4578035619561490,CUST_06850,PROD_006,26/03/2026 03:15,3,139.92,10,50.0,Prepaid,Delivered
FLK9028828871227844,CUST_09233,PROD_748,03/09/2025 22:10,4,39.63,10,40.0,Prepaid,Delivered
FLK2519661668603983,CUST_05472,PROD_453,03/11/2025 15:40,1,197.7,0,50.0,Prepaid,Delivered
FLK8451648512510788,CUST_06996,PROD_068,26/04/2026 11:03,4,77.71,20,50.0,COD,Delivered
FLK7168770875933177,CUST_07867,PROD_374,07/12/2025 11:51,1,208.89,0,0.0,Prepaid,Delivered
FLK7728243287825559,CUST_00816,PROD_122,25/10/2025 11:37,2,17.59,15,0.0,COD,Delivered
FLK6523079004375265,CUST_07343,PROD_412,04/05/2025 08:11,4,180.5,0,40.0,Prepaid,Delivered
FLK5151640570464989,CUST_09400,PROD_644,24/02/2025 10:25,3,191.93,0,50.0,COD,Delivered
FLK6746887042333870,CUST_08237,PROD_512,17/07/2025 02:04,4,191.9,5,0.0,Prepaid,Returned
FLK4133660277996522,CUST_04394,PROD_475,23/07/2025 07:12,4,123.94,0,40.0,Prepaid,Delivered
FLK9501330268595488,CUST_01730,PROD_489,25/09/2025 23:43,3,95.24,20,50.0,COD,Delivered
FLK7768300618469773,CUST_03310,PROD_246,20/02/2025 18:30,3,33.32,15,40.0,COD,Delivered
FLK9777742558230684,CUST_04677,PROD_783,21/02/2025 23:12,3,171.23,0,50.0,COD,Delivered
FLK7712617479992683,CUST_04215,PROD_373,23/12/2025 08:35,4,213.79,0,40.0,Prepaid,Cancelled
FLK6173761939967860,CUST_01696,PROD_004,23/03/2026 04:30,4,14.97,15,0.0,Prepaid,Delivered
FLK5409464902854931,CUST_06269,PROD_936,04/06/2025 23:05,4,165.98,0,0.0,COD,Returned
FLK9716150270429805,CUST_01382,PROD_255,18/01/2026 20:00,2,268.59,20,40.0,COD,Cancelled
FLK5072949347293784,CUST_03638,PROD_576,24/11/2025 17:12,3,120.68,0,50.0,Prepaid,Delivered
FLK5004128240912405,CUST_06481,PROD_134,14/10/2025 14:14,1,140.17,20,0.0,COD,Delivered
FLK8005392038429760,CUST_01180,PROD_837,17/11/2025 03:04,1,180.36,15,50.0,Prepaid,Delivered
FLK8328153809001657,CUST_02219,PROD_273,22/10/2025 01:36,1,28.46,0,40.0,COD,Delivered
FLK9878315995628957,CUST_05352,PROD_958,27/02/2025 21:22,4,77.39,0,0.0,COD,Cancelled
FLK5909647853125571,CUST_09079,PROD_305,11/10/2025 19:54,3,185.47,0,50.0,Prepaid,Returned
FLK1451262022754576,CUST_06255,PROD_067,12/06/2025 08:05,1,52.42,0,40.0,COD,Cancelled
FLK9925306702502553,CUST_05838,PROD_850,13/04/2026 03:36,3,117.87,5,40.0,COD,Delivered
FLK7122066289876011,CUST_05723,PROD_618,20/05/2026 22:59,3,17.29,10,50.0,COD,Delivered
FLK7284926879983375,CUST_06822,PROD_111,14/03/2025 19:35,1,70.85,5,0.0,Prepaid,Delivered
FLK7730487994846485,CUST_07117,PROD_099,11/10/2025 11:36,4,233.01,5,50.0,COD,Delivered
FLK5274330265862247,CUST_00311,PROD_072,23/02/2025 19:40,4,246.41,5,0.0,Prepaid,Returned
FLK2662191176042924,CUST_03759,PROD_313,21/11/2025 23:48,3,140.85,15,40.0,COD,Cancelled
FLK5811189587784785,CUST_07449,PROD_008,12/11/2025 10:46,1,163.75,10,40.0,Prepaid,Delivered
FLK4441532236203516,CUST_01188,PROD_555,12/05/2026 07:42,2,199.03,10,50.0,Prepaid,Returned
FLK8509288983339045,CUST_00006,PROD_862,23/02/2026 04:16,3,55.67,0,0.0,COD,Delivered
FLK4919407796441232,CUST_07544,PROD_061,27/04/2026 19:26,2,151.87,15,0.0,Prepaid,Delivered
FLK2234180279270057,CUST_02989,PROD_233,31/10/2025 10:51,1,67.78,15,0.0,Prepaid,Delivered
FLK3857848527539249,CUST_08788,PROD_418,07/01/2026 13:28,2,278.94,10,40.0,Prepaid,Delivered
FLK2264389099241096,CUST_06257,PROD_858,25/03/2026 08:45,2,188.88,0,50.0,Prepaid,Delivered
FLK9113498623338847,CUST_02063,PROD_886,15/03/2025 03:11,3,254.44,15,50.0,COD,Delivered
FLK8230116003595673,CUST_02621,PROD_682,17/07/2025 22:13,3,195.36,0,0.0,Prepaid,Delivered
FLK1727157628419295,CUST_01034,PROD_524,02/05/2026 05:59,4,144.91,20,40.0,COD,Returned
FLK4738076616342863,CUST_02047,PROD_177,31/05/2025 20:37,1,118.43,20,0.0,Prepaid,Delivered
FLK6528537095054109,CUST_08841,PROD_667,08/01/2026 04:12,3,137.36,15,0.0,Prepaid,Returned
FLK3847471275410121,CUST_07907,PROD_841,15/05/2025 09:09,3,10.55,0,40.0,COD,Delivered
FLK3263863908167231,CUST_04951,PROD_903,29/03/2026 16:36,2,121.33,0,50.0,COD,Delivered
FLK5785753620833620,CUST_07369,PROD_517,25/06/2025 19:46,1,57.86,15,50.0,Prepaid,Delivered
FLK8584874316810342,CUST_08408,PROD_772,30/06/2025 19:42,3,66.79,0,50.0,COD,Returned
FLK7815581192617990,CUST_09634,PROD_905,28/01/2026 08:40,4,56.4,0,40.0,COD,Delivered
FLK4061942864895203,CUST_04239,PROD_939,27/03/2026 10:24,2,241.5,0,0.0,Prepaid,Returned
FLK3397797468030497,CUST_04321,PROD_809,20/04/2026 05:51,2,154.3,0,0.0,Prepaid,Delivered
FLK3560282073012815,CUST_02325,PROD_292,11/04/2025 18:03,1,25.68,20,0.0,COD,Cancelled
FLK9951074869501224,CUST_08741,PROD_155,03/02/2026 17:24,4,103.59,0,40.0,Prepaid,Returned
FLK7670621928129503,CUST_08986,PROD_384,12/03/2026 07:03,2,82.83,10,40.0,COD,Delivered
FLK9765833543871104,CUST_04693,PROD_328,07/04/2026 03:23,3,63.74,20,0.0,Prepaid,Cancelled
FLK4173719831519681,CUST_07559,PROD_668,02/06/2026 00:18,1,186.46,0,50.0,COD,Cancelled
FLK1886104129759596,CUST_06963,PROD_857,27/03/2026 14:33,4,179.44,5,0.0,Prepaid,Cancelled
FLK3365702533516711,CUST_06594,PROD_791,11/08/2025 11:42,3,78.94,10,0.0,COD,Delivered
FLK5139260556455131,CUST_09920,PROD_755,07/09/2025 08:13,3,140.03,10,0.0,Prepaid,Delivered
FLK8202524487350039,CUST_00766,PROD_324,01/01/2026 20:16,2,52.27,0,0.0,COD,Delivered
FLK7608515218941775,CUST_01047,PROD_738,24/10/2025 13:17,3,86.31,10,50.0,COD,Cancelled
FLK2463416895189429,CUST_00023,PROD_032,06/10/2025 00:40,4,100.89,5,50.0,Prepaid,Delivered
FLK3024070463256095,CUST_08482,PROD_665,25/03/2026 02:15,1,285.3,20,0.0,Prepaid,Delivered
FLK7188097559790332,CUST_06873,PROD_525,14/09/2025 22:26,4,12.28,15,0.0,COD,Delivered
FLK3089244797422856,CUST_09234,PROD_603,03/04/2026 16:54,4,140.04,10,0.0,Prepaid,Delivered
FLK6259494694747707,CUST_02722,PROD_703,05/04/2025 03:52,3,264.19,5,0.0,Prepaid,Cancelled
FLK8243152102524360,CUST_03743,PROD_284,26/03/2025 13:08,3,242.76,0,50.0,COD,Cancelled
FLK7256577229752140,CUST_06508,PROD_416,21/05/2025 18:23,1,38.23,5,40.0,Prepaid,Cancelled
FLK3469611253462460,CUST_02486,PROD_797,08/06/2026 17:39,1,142.08,0,50.0,Prepaid,Delivered
FLK4978653285265178,CUST_01269,PROD_363,21/03/2025 02:23,1,99.54,0,0.0,Prepaid,Delivered
FLK8184155675061377,CUST_07095,PROD_518,26/08/2025 06:18,1,107.25,5,50.0,Prepaid,Cancelled
FLK6503846577467471,CUST_04353,PROD_950,12/07/2025 16:09,4,115.42,0,0.0,Prepaid,Delivered
FLK2834046128171939,CUST_00086,PROD_685,03/01/2026 11:05,3,150.32,0,0.0,Prepaid,Delivered
FLK2049957217971965,CUST_07478,PROD_780,03/07/2025 18:35,4,14.49,5,40.0,COD,Returned
FLK7048281347760468,CUST_07499,PROD_407,11/07/2025 19:54,2,246.55,15,0.0,COD,Delivered
FLK1117301170700212,CUST_03098,PROD_290,26/10/2025 06:14,1,282.02,5,50.0,Prepaid,Delivered
FLK9557609095517683,CUST_00532,PROD_291,02/02/2025 18:48,3,86.2,0,50.0,Prepaid,Delivered
FLK1206941003874064,CUST_08302,PROD_583,20/05/2025 11:10,1,101.4,15,0.0,COD,Cancelled
FLK5630561410251129,CUST_03257,PROD_365,12/02/2026 04:45,4,109.21,0,40.0,COD,Delivered
FLK8076478307089717,CUST_04219,PROD_461,28/03/2026 12:14,3,65.58,20,40.0,Prepaid,Delivered
FLK7369631474857003,CUST_05583,PROD_185,05/03/2025 15:11,1,77.25,15,0.0,COD,Cancelled
FLK8002860538743934,CUST_02362,PROD_725,08/10/2025 10:26,4,124.85,10,40.0,COD,Delivered
FLK8231827236141145,CUST_01261,PROD_905,15/03/2026 09:45,4,56.4,5,50.0,Prepaid,Returned
FLK2353794780622698,CUST_02181,PROD_001,26/10/2025 14:01,2,149.79,0,0.0,COD,Cancelled
FLK4872391026309959,CUST_01253,PROD_400,26/03/2026 09:27,1,14.33,20,0.0,COD,Delivered
FLK1888767377469891,CUST_09823,PROD_101,28/03/2025 01:02,2,190.18,0,40.0,Prepaid,Delivered
FLK1435006163446995,CUST_02102,PROD_442,26/05/2025 17:35,2,125.69,5,40.0,Prepaid,Returned
FLK5348424081285617,CUST_05256,PROD_501,31/03/2026 20:44,1,182.1,20,0.0,COD,Delivered
FLK9951335264546155,CUST_03428,PROD_733,24/05/2025 00:28,1,105.19,15,50.0,COD,Delivered
FLK9004085330402060,CUST_09721,PROD_435,16/03/2025 07:51,4,252.64,0,50.0,COD,Delivered
FLK9943462987396557,CUST_05142,PROD_242,10/06/2026 03:32,4,252.26,10,0.0,Prepaid,Cancelled
FLK6779047375993139,CUST_00812,PROD_344,27/07/2025 22:15,4,145.97,0,40.0,COD,Returned
FLK2272597218822011,CUST_09533,PROD_699,25/03/2026 08:36,3,170.51,0,40.0,COD,Cancelled
FLK3959351089139667,CUST_04000,PROD_214,24/05/2026 05:51,4,102.03,20,40.0,Prepaid,Returned
FLK2833274012457082,CUST_01552,PROD_771,09/03/2026 00:54,1,104.74,10,40.0,Prepaid,Returned
FLK2910877299706086,CUST_04190,PROD_723,13/08/2025 19:08,4,105.54,15,50.0,Prepaid,Returned
FLK4773069189414721,CUST_02821,PROD_614,18/04/2026 23:20,4,138.52,0,0.0,COD,Delivered
FLK9975231103967231,CUST_08366,PROD_985,10/08/2025 18:01,3,197.6,0,0.0,COD,Returned
FLK3234091381375664,CUST_06007,PROD_085,13/10/2025 01:42,4,101.68,5,0.0,COD,Delivered
