order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_fee,taxes,payment_method,fulfillment_status,refund_flag
SH_1000646,CUST_08284,PROD_831,2025-07-31 20:44:21,2,50.5,10.1,10.0,16.36,PayPal,unfulfilled,0
SH_1000647,CUST_02096,PROD_008,2026-01-25 14:19:05,2,163.75,32.75,0.0,53.05,Apple Pay,fulfilled,0
SH_1000648,CUST_01107,PROD_452,2025-09-27 08:10:23,2,16.47,6.59,10.0,4.74,Credit Card,fulfilled,0
SH_1000649,CUST_02165,PROD_562,2025-04-10 05:33:01,5,185.65,139.24,0.0,142.02,Gift Card,fulfilled,0
SH_1000650,CUST_08594,PROD_120,2026-05-12 14:26:44,2,122.06,0.0,10.0,43.94,UPI,fulfilled,0
SH_1000651,CUST_09566,PROD_760,2026-04-20 12:24:26,5,77.7,77.7,10.0,55.94,Credit Card,fulfilled,0
SH_1000652,CUST_01559,PROD_367,2026-04-22 10:02:11,4,317.85,0.0,5.0,228.85,PayPal,unfulfilled,0
SH_1000653,CUST_05017,PROD_663,2025-02-07 05:59:51,5,223.88,0.0,0.0,201.49,Credit Card,fulfilled,0
SH_1000654,CUST_02264,PROD_450,2026-05-01 02:07:06,3,216.94,65.08,10.0,105.43,UPI,cancelled,0
SH_1000655,CUST_01007,PROD_527,2025-04-23 23:33:29,3,105.97,63.58,0.0,45.78,UPI,fulfilled,0
SH_1000656,CUST_02757,PROD_951,2026-05-03 09:34:41,4,178.69,107.21,5.0,109.36,UPI,fulfilled,0
SH_1000657,CUST_07884,PROD_254,2025-11-09 01:36:22,1,158.9,0.0,0.0,28.6,Credit Card,cancelled,0
SH_1000658,CUST_01156,PROD_921,2026-05-22 05:32:54,1,15.47,0.0,10.0,2.78,Credit Card,unfulfilled,0
SH_1000659,CUST_00249,PROD_901,2025-11-21 17:19:33,5,167.56,0.0,10.0,150.8,Apple Pay,fulfilled,0
SH_1000660,CUST_07241,PROD_607,2026-03-27 20:56:56,1,68.42,0.0,0.0,12.32,Apple Pay,fulfilled,0
SH_1000661,CUST_09309,PROD_440,2025-07-02 15:43:25,5,101.28,0.0,0.0,91.15,UPI,fulfilled,0
SH_1000662,CUST_08901,PROD_178,2025-08-11 15:49:12,5,70.54,52.91,10.0,53.96,UPI,fulfilled,0
SH_1000663,CUST_03061,PROD_462,2026-04-21 13:56:51,1,216.78,21.68,5.0,35.12,Gift Card,fulfilled,0
SH_1000664,CUST_06548,PROD_899,2025-02-06 05:51:40,4,15.22,9.13,5.0,9.31,Credit Card,fulfilled,0
SH_1000665,CUST_07350,PROD_421,2025-03-21 18:50:40,2,218.76,0.0,0.0,78.75,Apple Pay,cancelled,0
SH_1000666,CUST_05823,PROD_034,2025-09-03 01:37:04,5,236.18,177.14,0.0,180.68,Apple Pay,fulfilled,0
SH_1000667,CUST_02711,PROD_954,2026-04-29 20:33:03,4,212.35,84.94,0.0,137.6,PayPal,unfulfilled,0
SH_1000668,CUST_03843,PROD_517,2025-08-07 20:40:40,4,57.86,0.0,5.0,41.66,Apple Pay,unfulfilled,0
SH_1000669,CUST_02965,PROD_945,2026-01-23 15:13:12,1,90.62,0.0,10.0,16.31,PayPal,fulfilled,1
SH_1000670,CUST_03184,PROD_823,2025-08-09 06:05:52,3,232.18,0.0,5.0,125.38,PayPal,fulfilled,0
SH_1000671,CUST_09692,PROD_621,2025-12-02 04:59:11,2,84.01,33.6,10.0,24.2,Apple Pay,fulfilled,1
SH_1000672,CUST_05459,PROD_319,2025-06-30 06:49:47,5,220.64,0.0,10.0,198.58,UPI,fulfilled,0
SH_1000673,CUST_08678,PROD_141,2026-02-11 18:25:47,5,43.49,43.49,10.0,31.31,UPI,cancelled,0
SH_1000674,CUST_07824,PROD_548,2025-09-11 04:04:58,2,147.0,58.8,10.0,42.34,UPI,fulfilled,0
SH_1000675,CUST_05275,PROD_819,2025-09-30 02:39:42,5,65.33,0.0,5.0,58.8,Credit Card,fulfilled,0
SH_1000676,CUST_06184,PROD_968,2026-04-11 14:13:37,4,24.04,0.0,0.0,17.31,UPI,unfulfilled,0
SH_1000677,CUST_05387,PROD_518,2026-03-19 16:32:49,1,107.25,0.0,5.0,19.3,PayPal,fulfilled,0
SH_1000678,CUST_08344,PROD_098,2025-11-11 21:00:13,1,69.66,13.93,10.0,10.03,Apple Pay,fulfilled,0
SH_1000679,CUST_06355,PROD_441,2025-12-15 15:59:09,1,25.6,0.0,5.0,4.61,Apple Pay,unfulfilled,0
SH_1000680,CUST_00030,PROD_667,2026-04-09 23:43:58,3,137.36,0.0,10.0,74.17,Credit Card,fulfilled,0
SH_1000681,CUST_00491,PROD_022,2026-04-02 08:25:41,1,229.55,45.91,0.0,33.06,PayPal,fulfilled,0
SH_1000682,CUST_03953,PROD_789,2026-01-22 10:17:53,5,112.38,0.0,5.0,101.14,PayPal,cancelled,0
SH_1000683,CUST_05397,PROD_352,2026-04-12 22:07:21,5,133.54,0.0,5.0,120.19,Apple Pay,fulfilled,0
SH_1000684,CUST_00165,PROD_905,2026-03-05 23:48:29,2,56.4,22.56,5.0,16.24,Credit Card,unfulfilled,0
SH_1000685,CUST_02804,PROD_741,2025-08-16 05:11:59,4,114.91,0.0,10.0,82.74,Gift Card,fulfilled,0
SH_1000686,CUST_05245,PROD_191,2025-12-26 21:36:11,3,85.93,38.67,10.0,39.44,Gift Card,cancelled,0
SH_1000687,CUST_06503,PROD_840,2026-05-04 13:58:37,3,89.16,0.0,0.0,48.15,PayPal,cancelled,0
SH_1000688,CUST_00051,PROD_152,2026-03-20 22:10:08,3,94.73,42.63,0.0,43.48,PayPal,cancelled,0
SH_1000689,CUST_02549,PROD_271,2026-04-13 23:19:42,1,54.32,10.86,0.0,7.82,Credit Card,fulfilled,0
SH_1000690,CUST_06759,PROD_030,2025-03-13 05:08:50,2,65.23,0.0,10.0,23.48,Credit Card,unfulfilled,0
SH_1000691,CUST_01517,PROD_353,2026-05-24 05:25:57,3,147.48,88.49,10.0,63.71,Gift Card,unfulfilled,0
SH_1000692,CUST_04306,PROD_847,2025-11-06 08:36:42,3,214.57,0.0,10.0,115.87,Gift Card,cancelled,0
SH_1000693,CUST_02496,PROD_305,2025-12-16 03:22:40,5,185.47,92.74,10.0,150.23,Gift Card,unfulfilled,0
SH_1000694,CUST_04393,PROD_115,2026-04-26 13:46:34,1,113.2,11.32,10.0,18.34,Credit Card,fulfilled,0
SH_1000695,CUST_08861,PROD_918,2025-06-10 13:36:19,5,178.2,89.1,5.0,144.34,Apple Pay,fulfilled,0
SH_1000696,CUST_07299,PROD_083,2025-10-03 22:39:42,1,191.25,0.0,5.0,34.42,PayPal,unfulfilled,0
SH_1000697,CUST_03451,PROD_951,2025-04-14 12:40:24,3,178.69,0.0,0.0,96.49,Gift Card,fulfilled,0
SH_1000698,CUST_05411,PROD_218,2025-07-01 11:53:12,5,50.97,0.0,5.0,45.87,PayPal,fulfilled,0
SH_1000699,CUST_06652,PROD_667,2025-03-04 18:27:36,4,137.36,0.0,10.0,98.9,Gift Card,unfulfilled,0
SH_1000700,CUST_07427,PROD_322,2026-02-01 06:40:08,2,287.24,0.0,0.0,103.41,Apple Pay,fulfilled,0
SH_1000701,CUST_01091,PROD_500,2026-06-01 23:55:29,5,128.66,64.33,10.0,104.21,UPI,fulfilled,0
SH_1000702,CUST_07456,PROD_746,2025-11-08 05:58:46,5,36.73,0.0,5.0,33.06,UPI,fulfilled,0
SH_1000703,CUST_00197,PROD_388,2026-02-04 02:52:15,3,176.31,0.0,5.0,95.21,UPI,unfulfilled,0
SH_1000704,CUST_05166,PROD_301,2026-05-23 17:05:13,2,242.25,0.0,10.0,87.21,Credit Card,unfulfilled,0
SH_1000705,CUST_04940,PROD_396,2025-07-12 15:26:17,4,63.02,0.0,5.0,45.37,Credit Card,cancelled,0
SH_1000706,CUST_01920,PROD_324,2025-09-19 04:25:34,1,52.27,5.23,5.0,8.47,Credit Card,unfulfilled,0
SH_1000707,CUST_05126,PROD_127,2025-06-14 11:50:54,2,251.19,0.0,5.0,90.43,Apple Pay,cancelled,0
SH_1000708,CUST_06985,PROD_468,2025-07-02 06:34:26,1,217.99,43.6,0.0,31.39,UPI,fulfilled,0
SH_1000709,CUST_01313,PROD_164,2026-04-27 18:35:11,2,33.56,13.42,5.0,9.67,UPI,fulfilled,0
SH_1000710,CUST_00100,PROD_909,2025-10-03 21:37:51,1,206.07,20.61,0.0,33.38,PayPal,unfulfilled,0
SH_1000711,CUST_09666,PROD_866,2025-07-25 22:54:10,1,161.91,0.0,10.0,29.14,PayPal,fulfilled,0
SH_1000712,CUST_07055,PROD_428,2026-05-11 01:12:07,1,160.75,32.15,10.0,23.15,Gift Card,fulfilled,0
SH_1000713,CUST_02541,PROD_653,2026-03-21 20:35:37,2,167.45,0.0,10.0,60.28,Apple Pay,fulfilled,0
SH_1000714,CUST_01458,PROD_919,2026-01-15 05:23:13,4,95.77,38.31,0.0,62.06,UPI,fulfilled,0
SH_1000715,CUST_03177,PROD_976,2026-04-21 12:00:07,5,93.66,93.66,10.0,67.44,PayPal,fulfilled,0
SH_1000716,CUST_01867,PROD_479,2025-11-20 10:18:02,5,142.03,0.0,5.0,127.83,Apple Pay,fulfilled,0
SH_1000717,CUST_05008,PROD_136,2026-04-06 22:57:05,3,51.5,0.0,5.0,27.81,Gift Card,fulfilled,0
SH_1000718,CUST_03187,PROD_302,2025-07-10 09:02:35,1,151.16,0.0,10.0,27.21,Credit Card,cancelled,0
SH_1000719,CUST_04357,PROD_027,2025-03-21 09:32:24,2,104.63,41.85,10.0,30.13,Gift Card,cancelled,0
SH_1000720,CUST_06803,PROD_855,2026-01-15 13:16:29,5,204.52,0.0,0.0,184.07,Credit Card,fulfilled,0
SH_1000721,CUST_04931,PROD_078,2026-03-12 12:00:45,3,214.01,0.0,10.0,115.57,UPI,fulfilled,0
SH_1000722,CUST_04307,PROD_056,2025-04-28 10:03:02,3,111.42,0.0,10.0,60.17,Apple Pay,cancelled,0
SH_1000723,CUST_09049,PROD_155,2026-03-10 00:46:41,3,103.59,0.0,5.0,55.94,Gift Card,fulfilled,0
SH_1000724,CUST_05622,PROD_383,2026-03-24 10:47:04,5,55.15,55.15,5.0,39.71,Gift Card,fulfilled,0
SH_1000725,CUST_05227,PROD_412,2025-05-22 09:28:23,2,180.5,36.1,5.0,58.48,Apple Pay,fulfilled,0
SH_1000726,CUST_03712,PROD_801,2026-03-22 01:22:40,4,72.04,0.0,0.0,51.87,UPI,fulfilled,0
SH_1000727,CUST_08924,PROD_861,2026-06-13 02:56:25,4,102.35,81.88,10.0,58.95,PayPal,cancelled,0
SH_1000728,CUST_00889,PROD_498,2025-05-04 04:25:25,1,108.39,0.0,10.0,19.51,Credit Card,unfulfilled,0
SH_1000729,CUST_00032,PROD_193,2025-08-27 20:48:39,3,169.98,0.0,0.0,91.79,UPI,fulfilled,0
SH_1000730,CUST_09175,PROD_364,2025-11-20 22:49:59,1,276.21,0.0,0.0,49.72,Apple Pay,unfulfilled,0
SH_1000731,CUST_02816,PROD_197,2025-05-02 18:47:23,2,117.49,0.0,5.0,42.3,Apple Pay,fulfilled,0
SH_1000732,CUST_06026,PROD_024,2025-08-21 03:59:23,3,226.58,0.0,10.0,122.35,Apple Pay,fulfilled,0
SH_1000733,CUST_02873,PROD_335,2025-09-02 23:12:14,4,165.48,66.19,5.0,107.23,Gift Card,unfulfilled,0
SH_1000734,CUST_00160,PROD_868,2026-04-19 08:51:56,5,203.35,0.0,10.0,183.01,PayPal,fulfilled,0
SH_1000735,CUST_05269,PROD_282,2025-05-16 01:23:56,3,24.53,11.04,5.0,11.26,Apple Pay,cancelled,0
SH_1000736,CUST_00152,PROD_284,2025-05-24 03:18:28,2,242.76,0.0,5.0,87.39,Apple Pay,cancelled,0
SH_1000737,CUST_09351,PROD_185,2025-12-16 11:39:34,3,77.25,34.76,5.0,35.46,Credit Card,unfulfilled,0
SH_1000738,CUST_07092,PROD_072,2026-02-02 19:58:45,3,246.41,110.88,0.0,113.1,UPI,fulfilled,0
SH_1000739,CUST_07998,PROD_297,2026-05-02 16:33:54,5,122.05,122.05,0.0,87.88,PayPal,cancelled,0
SH_1000740,CUST_05684,PROD_089,2025-07-11 23:11:51,4,134.92,0.0,10.0,97.14,Gift Card,fulfilled,0
SH_1000741,CUST_05233,PROD_551,2026-05-06 12:07:53,1,58.8,0.0,0.0,10.58,PayPal,fulfilled,0
SH_1000742,CUST_01909,PROD_183,2025-03-31 05:48:31,3,241.33,72.4,5.0,117.29,PayPal,cancelled,0
SH_1000743,CUST_09394,PROD_234,2026-01-10 16:20:31,3,90.09,0.0,5.0,48.65,Gift Card,fulfilled,0
SH_1000744,CUST_03077,PROD_896,2026-02-10 20:17:41,2,108.58,0.0,5.0,39.09,Gift Card,fulfilled,0
SH_1000745,CUST_01426,PROD_075,2026-05-19 08:36:20,4,126.56,0.0,0.0,91.12,Gift Card,fulfilled,0
SH_1000746,CUST_06481,PROD_630,2025-08-24 16:35:04,4,188.72,75.49,10.0,122.29,Gift Card,fulfilled,0
SH_1000747,CUST_05919,PROD_340,2025-11-25 16:33:35,1,303.66,0.0,0.0,54.66,Credit Card,fulfilled,0
SH_1000748,CUST_06319,PROD_527,2025-08-15 08:40:20,4,105.97,84.78,10.0,61.04,Gift Card,fulfilled,0
SH_1000749,CUST_03270,PROD_882,2025-07-02 18:11:43,5,26.38,19.79,0.0,20.18,Credit Card,fulfilled,0
SH_1000750,CUST_09428,PROD_411,2026-02-05 16:49:01,4,151.2,0.0,5.0,108.86,UPI,fulfilled,0
SH_1000751,CUST_05536,PROD_081,2025-08-11 23:28:23,5,189.98,0.0,0.0,170.98,Apple Pay,fulfilled,0
SH_1000752,CUST_00249,PROD_947,2025-03-30 00:32:38,5,173.7,173.7,10.0,125.06,Credit Card,unfulfilled,0
SH_1000753,CUST_02301,PROD_618,2026-01-28 09:27:48,5,17.29,8.64,0.0,14.01,Apple Pay,cancelled,0
SH_1000754,CUST_06077,PROD_659,2025-03-08 09:11:39,5,75.32,0.0,5.0,67.79,Gift Card,fulfilled,0
SH_1000755,CUST_03658,PROD_252,2025-09-11 15:01:05,1,54.92,5.49,0.0,8.9,UPI,cancelled,0
SH_1000756,CUST_00908,PROD_538,2026-05-02 18:08:40,1,143.39,0.0,5.0,25.81,Apple Pay,cancelled,0
SH_1000757,CUST_05844,PROD_673,2026-04-15 23:30:32,4,174.34,104.6,5.0,106.7,UPI,cancelled,0
SH_1000758,CUST_06364,PROD_814,2026-05-02 01:55:36,4,292.35,0.0,5.0,210.49,UPI,cancelled,0
SH_1000759,CUST_05458,PROD_299,2026-01-11 09:33:40,5,166.72,0.0,10.0,150.05,Apple Pay,cancelled,0
SH_1000760,CUST_03407,PROD_633,2026-04-02 17:19:09,1,8.68,0.0,10.0,1.56,Credit Card,unfulfilled,0
SH_1000761,CUST_08533,PROD_849,2026-02-13 00:42:34,2,198.06,0.0,5.0,71.3,PayPal,fulfilled,0
SH_1000762,CUST_00587,PROD_288,2025-07-31 11:08:47,2,199.93,0.0,0.0,71.97,PayPal,fulfilled,0
SH_1000763,CUST_05949,PROD_577,2025-09-26 13:25:25,4,229.82,137.89,0.0,140.65,Apple Pay,cancelled,0
SH_1000764,CUST_08887,PROD_880,2026-03-04 06:51:55,5,28.41,0.0,5.0,25.57,Gift Card,fulfilled,0
SH_1000765,CUST_03722,PROD_036,2025-11-09 17:25:16,3,222.66,133.6,10.0,96.19,Apple Pay,fulfilled,0
SH_1000766,CUST_08959,PROD_060,2026-06-12 10:10:39,4,64.19,0.0,0.0,46.22,Credit Card,fulfilled,0
SH_1000767,CUST_01971,PROD_252,2025-09-14 06:50:33,5,54.92,27.46,10.0,44.49,Gift Card,fulfilled,0
SH_1000768,CUST_06802,PROD_449,2025-10-18 06:25:20,3,209.1,94.09,10.0,95.98,Credit Card,cancelled,0
SH_1000769,CUST_06346,PROD_803,2026-03-30 16:31:18,3,147.44,88.46,0.0,63.69,UPI,unfulfilled,0
SH_1000770,CUST_02403,PROD_343,2025-10-04 15:43:10,3,264.13,0.0,10.0,142.63,UPI,fulfilled,0
SH_1000771,CUST_09782,PROD_606,2025-06-13 05:15:11,2,46.2,18.48,5.0,13.31,UPI,fulfilled,0
SH_1000772,CUST_00135,PROD_702,2025-04-12 19:21:07,5,234.07,117.03,0.0,189.6,PayPal,fulfilled,0
SH_1000773,CUST_00359,PROD_802,2025-04-25 06:49:03,3,211.78,0.0,0.0,114.36,Gift Card,unfulfilled,0
SH_1000774,CUST_08634,PROD_537,2026-01-23 16:39:55,4,115.73,0.0,0.0,83.33,UPI,fulfilled,0
SH_1000775,CUST_08835,PROD_596,2025-08-27 20:36:34,5,189.43,0.0,0.0,170.49,PayPal,cancelled,0
SH_1000776,CUST_01217,PROD_783,2025-04-27 02:47:54,5,171.23,171.23,0.0,123.29,UPI,fulfilled,0
SH_1000777,CUST_08532,PROD_915,2025-08-14 21:30:10,5,179.22,179.22,0.0,129.04,Apple Pay,cancelled,0
SH_1000778,CUST_08320,PROD_040,2026-01-31 04:13:11,2,255.58,0.0,10.0,92.01,PayPal,unfulfilled,0
SH_1000779,CUST_04884,PROD_422,2026-05-25 16:22:37,1,176.53,26.48,0.0,27.01,PayPal,cancelled,0
SH_1000780,CUST_08174,PROD_240,2025-12-16 16:34:40,1,248.15,49.63,5.0,35.73,Credit Card,unfulfilled,0
SH_1000781,CUST_06147,PROD_447,2025-12-28 10:45:59,2,269.82,0.0,10.0,97.14,Credit Card,fulfilled,1
SH_1000782,CUST_06299,PROD_929,2026-04-17 17:45:20,1,287.34,0.0,10.0,51.72,UPI,fulfilled,0
SH_1000783,CUST_04057,PROD_328,2026-05-27 22:34:37,5,63.74,63.74,5.0,45.89,UPI,unfulfilled,0
SH_1000784,CUST_04378,PROD_957,2025-03-02 11:54:27,2,264.84,52.97,0.0,85.81,UPI,cancelled,0
SH_1000785,CUST_00516,PROD_851,2026-02-21 09:56:01,1,200.38,0.0,5.0,36.07,Apple Pay,cancelled,0
SH_1000786,CUST_07516,PROD_001,2025-07-15 20:12:48,5,149.79,0.0,0.0,134.81,PayPal,cancelled,0
SH_1000787,CUST_01037,PROD_502,2025-12-30 12:14:49,5,205.75,102.88,5.0,166.66,Apple Pay,fulfilled,0
SH_1000788,CUST_07237,PROD_598,2025-07-09 12:29:58,3,259.61,116.82,5.0,119.16,PayPal,fulfilled,0
SH_1000789,CUST_06057,PROD_160,2026-02-28 20:04:00,5,157.55,157.55,5.0,113.44,PayPal,fulfilled,0
SH_1000790,CUST_06351,PROD_810,2026-05-27 15:30:18,3,175.52,52.66,10.0,85.3,Apple Pay,unfulfilled,0
SH_1000791,CUST_08708,PROD_301,2025-08-07 18:32:40,3,242.25,0.0,5.0,130.81,Credit Card,fulfilled,0
SH_1000792,CUST_02808,PROD_691,2025-06-25 09:44:58,5,26.33,13.16,10.0,21.33,Apple Pay,unfulfilled,0
SH_1000793,CUST_02093,PROD_964,2025-03-30 21:33:37,1,248.36,0.0,0.0,44.7,Credit Card,fulfilled,0
SH_1000794,CUST_06789,PROD_547,2025-06-26 01:05:00,5,195.88,0.0,5.0,176.29,Apple Pay,unfulfilled,0
SH_1000795,CUST_02753,PROD_664,2025-05-09 05:53:33,5,285.46,0.0,10.0,256.91,Apple Pay,cancelled,0
SH_1000796,CUST_02957,PROD_754,2026-04-07 01:47:02,5,163.0,163.0,5.0,117.36,Credit Card,fulfilled,0
SH_1000797,CUST_02136,PROD_306,2025-08-31 03:47:25,4,145.33,0.0,0.0,104.64,UPI,unfulfilled,0
SH_1000798,CUST_09927,PROD_962,2025-03-28 01:49:51,4,85.54,51.32,0.0,52.35,UPI,unfulfilled,0
SH_1000799,CUST_06173,PROD_421,2026-01-19 04:16:26,5,218.76,218.76,0.0,157.51,UPI,unfulfilled,0
SH_1000800,CUST_06177,PROD_617,2025-08-20 23:33:39,2,44.22,8.84,10.0,14.33,UPI,fulfilled,0
SH_1000801,CUST_08309,PROD_844,2026-02-03 08:52:27,3,243.98,109.79,5.0,111.99,UPI,unfulfilled,0
SH_1000802,CUST_09168,PROD_599,2025-03-26 14:51:19,2,241.32,48.26,10.0,78.19,UPI,cancelled,0
SH_1000803,CUST_09377,PROD_408,2025-05-09 22:47:42,2,99.4,0.0,5.0,35.78,Gift Card,cancelled,0
SH_1000804,CUST_05764,PROD_830,2025-05-07 00:41:13,5,127.39,63.7,0.0,103.19,Credit Card,cancelled,0
SH_1000805,CUST_01602,PROD_567,2025-12-02 23:38:49,4,272.73,163.64,5.0,166.91,Apple Pay,fulfilled,0
SH_1000806,CUST_02775,PROD_947,2025-03-06 06:53:27,2,173.7,0.0,5.0,62.53,Credit Card,fulfilled,0
SH_1000807,CUST_09743,PROD_044,2025-02-28 22:34:53,4,135.59,0.0,5.0,97.62,UPI,fulfilled,0
SH_1000808,CUST_04770,PROD_928,2025-10-30 02:46:34,2,253.85,76.16,0.0,77.68,Credit Card,fulfilled,0
SH_1000809,CUST_07885,PROD_780,2026-02-23 14:33:48,1,14.49,2.9,10.0,2.09,PayPal,unfulfilled,0
SH_1000810,CUST_04567,PROD_843,2025-10-28 20:46:49,1,109.77,0.0,5.0,19.76,UPI,cancelled,0
SH_1000811,CUST_05785,PROD_921,2025-02-20 12:50:09,4,15.47,0.0,10.0,11.14,Credit Card,fulfilled,0
SH_1000812,CUST_03058,PROD_842,2025-02-06 00:32:43,2,25.9,0.0,5.0,9.32,PayPal,fulfilled,0
SH_1000813,CUST_07194,PROD_441,2025-11-06 08:04:14,4,25.6,0.0,5.0,18.43,Apple Pay,fulfilled,0
SH_1000814,CUST_01592,PROD_386,2026-02-11 09:05:07,3,102.39,46.08,0.0,47.0,UPI,cancelled,0
SH_1000815,CUST_06876,PROD_751,2025-09-15 03:31:23,4,247.58,148.55,5.0,151.52,Gift Card,fulfilled,0
SH_1000816,CUST_05346,PROD_669,2025-03-29 17:32:59,5,115.32,86.49,10.0,88.22,PayPal,unfulfilled,0
SH_1000817,CUST_04396,PROD_535,2025-12-14 06:43:15,1,167.45,0.0,5.0,30.14,PayPal,fulfilled,0
SH_1000818,CUST_06965,PROD_062,2026-03-01 03:16:43,5,168.63,126.47,0.0,129.0,Credit Card,fulfilled,1
SH_1000819,CUST_09662,PROD_706,2025-06-25 16:26:54,5,192.17,0.0,10.0,172.95,PayPal,fulfilled,0
SH_1000820,CUST_08875,PROD_850,2025-02-07 00:16:02,2,117.87,35.36,10.0,36.07,Gift Card,cancelled,0
SH_1000821,CUST_04860,PROD_259,2025-08-07 16:22:59,3,290.92,174.55,0.0,125.68,PayPal,unfulfilled,0
SH_1000822,CUST_09521,PROD_788,2026-04-23 02:59:49,5,161.35,0.0,10.0,145.22,Gift Card,fulfilled,0
SH_1000823,CUST_06337,PROD_612,2026-01-17 05:19:06,5,232.42,232.42,10.0,167.34,Gift Card,fulfilled,0
SH_1000824,CUST_02649,PROD_122,2025-02-09 02:58:06,4,17.59,0.0,10.0,12.66,PayPal,fulfilled,0
SH_1000825,CUST_06470,PROD_967,2026-04-08 21:25:08,4,169.55,0.0,5.0,122.08,PayPal,unfulfilled,0
SH_1000826,CUST_06849,PROD_260,2026-01-25 21:36:47,2,239.15,71.75,5.0,73.18,PayPal,unfulfilled,0
SH_1000827,CUST_05294,PROD_527,2025-09-22 03:08:47,3,105.97,0.0,5.0,57.22,Gift Card,unfulfilled,0
SH_1000828,CUST_09147,PROD_603,2026-04-18 04:57:07,5,140.04,140.04,5.0,100.83,Credit Card,fulfilled,0
SH_1000829,CUST_00549,PROD_801,2026-04-05 13:51:06,1,72.04,7.2,0.0,11.67,Credit Card,fulfilled,0
SH_1000830,CUST_01336,PROD_264,2025-05-24 10:10:24,5,48.34,0.0,10.0,43.51,Credit Card,fulfilled,0
SH_1000831,CUST_03723,PROD_520,2025-05-12 07:23:55,3,127.59,0.0,10.0,68.9,Apple Pay,cancelled,0
SH_1000832,CUST_09133,PROD_879,2026-03-12 22:42:29,4,67.75,27.1,5.0,43.9,Gift Card,cancelled,0
SH_1000833,CUST_05469,PROD_573,2025-06-06 13:38:46,2,8.55,0.0,0.0,3.08,PayPal,cancelled,0
SH_1000834,CUST_02608,PROD_002,2025-09-22 21:39:05,3,96.56,43.45,10.0,44.32,Apple Pay,unfulfilled,0
SH_1000835,CUST_03507,PROD_017,2026-04-25 22:37:09,5,22.89,0.0,0.0,20.6,UPI,fulfilled,0
SH_1000836,CUST_04747,PROD_826,2025-11-04 22:24:19,2,99.97,0.0,0.0,35.99,UPI,fulfilled,1
SH_1000837,CUST_05134,PROD_444,2026-04-27 19:03:23,5,18.38,0.0,5.0,16.54,Apple Pay,fulfilled,0
SH_1000838,CUST_08005,PROD_507,2026-04-04 02:08:35,5,34.17,25.63,5.0,26.14,PayPal,fulfilled,0
SH_1000839,CUST_05096,PROD_066,2026-03-16 02:39:16,2,190.22,0.0,5.0,68.48,Apple Pay,fulfilled,0
SH_1000840,CUST_05923,PROD_749,2025-05-23 11:00:36,5,29.7,0.0,10.0,26.73,Credit Card,fulfilled,0
SH_1000841,CUST_08637,PROD_461,2025-10-23 13:20:22,2,65.58,13.12,10.0,21.25,Apple Pay,cancelled,0
SH_1000842,CUST_06635,PROD_548,2026-04-05 04:55:18,1,147.0,0.0,5.0,26.46,Apple Pay,fulfilled,0
SH_1000843,CUST_07660,PROD_810,2026-02-17 22:35:29,2,175.52,0.0,10.0,63.19,Credit Card,fulfilled,0
SH_1000844,CUST_03678,PROD_442,2025-02-19 06:09:36,5,125.69,94.27,0.0,96.15,UPI,cancelled,0
SH_1000845,CUST_05466,PROD_676,2025-08-05 03:22:06,4,133.28,53.31,0.0,86.37,Credit Card,cancelled,0
SH_1000846,CUST_01341,PROD_911,2026-03-11 21:01:43,4,16.12,6.45,0.0,10.45,Credit Card,fulfilled,0
SH_1000847,CUST_08306,PROD_958,2025-08-19 18:38:27,1,77.39,15.48,5.0,11.14,Credit Card,fulfilled,0
SH_1000848,CUST_02111,PROD_181,2025-03-08 07:52:14,2,207.46,62.24,0.0,63.48,Apple Pay,unfulfilled,0
SH_1000849,CUST_02816,PROD_065,2025-11-17 15:20:01,3,35.84,0.0,10.0,19.35,Apple Pay,cancelled,0
SH_1000850,CUST_00143,PROD_977,2025-12-02 08:52:54,4,173.89,139.11,5.0,100.16,UPI,fulfilled,0
SH_1000851,CUST_07793,PROD_710,2026-05-17 21:26:43,5,110.83,0.0,0.0,99.75,PayPal,fulfilled,0
SH_1000852,CUST_08380,PROD_495,2025-11-12 12:48:09,1,123.2,0.0,0.0,22.18,Apple Pay,fulfilled,0
SH_1000853,CUST_08059,PROD_205,2025-08-19 02:30:26,1,224.17,0.0,10.0,40.35,UPI,unfulfilled,0
SH_1000854,CUST_08148,PROD_076,2026-02-10 19:28:23,1,270.35,0.0,10.0,48.66,Apple Pay,unfulfilled,0
SH_1000855,CUST_03876,PROD_856,2025-06-11 06:49:39,2,21.7,0.0,5.0,7.81,PayPal,fulfilled,0
SH_1000856,CUST_00554,PROD_746,2025-03-09 20:21:12,1,36.73,5.51,0.0,5.62,Credit Card,cancelled,0
SH_1000857,CUST_05909,PROD_220,2025-05-26 22:54:20,3,298.5,0.0,5.0,161.19,Credit Card,fulfilled,0
SH_1000858,CUST_07520,PROD_357,2026-04-02 02:39:14,3,65.79,39.47,5.0,28.42,Apple Pay,fulfilled,0
SH_1000859,CUST_01748,PROD_735,2025-11-21 21:13:34,5,272.4,272.4,0.0,196.13,Gift Card,unfulfilled,0
SH_1000860,CUST_06581,PROD_147,2025-06-28 21:48:31,5,176.47,132.35,10.0,135.0,UPI,fulfilled,0
