amazon_order_id,customer_id,product_id,purchase_date,quantity,item_price,shipping_price,gift_wrap_price,item_tax,ship_service_level,ship_city,ship_state
AMZ-161-7593662-9297602,CUST_00289,PROD_213,2025-11-12T23:54:45Z,1,88.72,0.0,0.0,10.65,Standard,Houston,TX
AMZ-769-6795588-3012187,CUST_04620,PROD_257,2025-12-03T23:29:18Z,2,81.22,0.0,0.0,19.49,Expedited,Bangalore,KA
AMZ-492-9094834-6088732,CUST_05066,PROD_769,2025-04-19T14:48:08Z,1,213.84,0.0,0.0,25.66,Standard,Delhi,DL
AMZ-764-5497852-4129984,CUST_04781,PROD_945,2025-11-12T12:13:17Z,1,90.62,0.0,0.0,10.87,SecondDay,Houston,TX
AMZ-124-2854641-8436625,CUST_00422,PROD_219,2025-03-22T14:07:14Z,2,24.52,0.0,0.0,5.88,SecondDay,Seattle,WA
AMZ-799-2554005-8474919,CUST_07117,PROD_633,2025-06-26T04:49:38Z,1,8.68,0.0,2.99,1.04,Expedited,Delhi,DL
AMZ-607-4001324-4186827,CUST_08488,PROD_644,2026-03-07T19:10:54Z,1,191.93,0.0,0.0,23.03,Standard,New York,NY
AMZ-853-1575936-1160639,CUST_08424,PROD_060,2025-10-01T17:15:44Z,1,64.19,0.0,0.0,7.7,Expedited,New York,NY
AMZ-381-3819916-9101644,CUST_03183,PROD_042,2026-05-21T21:55:09Z,1,13.9,3.99,0.0,1.67,Expedited,Delhi,DL
AMZ-764-7604073-1341586,CUST_01609,PROD_332,2025-03-10T13:00:14Z,2,228.02,3.99,0.0,54.72,Expedited,Mumbai,MH
AMZ-271-1995077-5383017,CUST_00760,PROD_382,2025-11-21T06:30:12Z,3,260.32,5.99,0.0,93.72,Standard,Mumbai,MH
AMZ-526-7150577-4797595,CUST_01163,PROD_321,2025-05-22T08:39:50Z,1,12.04,0.0,0.0,1.44,SecondDay,Delhi,DL
AMZ-876-1676241-1254917,CUST_04903,PROD_396,2025-04-20T21:42:10Z,1,63.02,0.0,0.0,7.56,Standard,Houston,TX
AMZ-412-7478224-2738301,CUST_02320,PROD_734,2025-07-02T13:22:56Z,1,187.18,0.0,0.0,22.46,SecondDay,New York,NY
AMZ-191-7762910-6627988,CUST_01232,PROD_827,2026-02-14T06:30:56Z,1,115.55,5.99,2.99,13.87,Standard,New York,NY
AMZ-630-9515767-6974935,CUST_09005,PROD_471,2026-04-01T13:59:42Z,2,179.6,0.0,2.99,43.1,Standard,Mumbai,MH
AMZ-628-2083849-9899676,CUST_04463,PROD_940,2025-02-17T13:43:55Z,1,151.94,5.99,2.99,18.23,Expedited,New York,NY
AMZ-782-3072566-7697383,CUST_03137,PROD_920,2026-03-15T10:28:31Z,2,259.77,3.99,0.0,62.34,Standard,Mumbai,MH
AMZ-487-3053255-1666554,CUST_04393,PROD_487,2026-05-16T11:24:13Z,3,174.36,0.0,0.0,62.77,Standard,Houston,TX
AMZ-223-7295943-6561489,CUST_09013,PROD_452,2025-12-24T22:33:06Z,3,16.47,3.99,0.0,5.93,Standard,Delhi,DL
AMZ-101-8418920-7670764,CUST_03272,PROD_366,2025-05-21T04:01:34Z,2,203.5,0.0,0.0,48.84,Expedited,Mumbai,MH
AMZ-705-5855950-1104439,CUST_03686,PROD_557,2025-02-23T22:51:10Z,3,193.86,0.0,0.0,69.79,SecondDay,Delhi,DL
AMZ-609-6366972-2107078,CUST_07627,PROD_683,2026-05-19T10:56:24Z,1,255.31,5.99,0.0,30.64,SecondDay,Seattle,WA
AMZ-474-6746061-6239311,CUST_05058,PROD_770,2026-02-03T09:36:37Z,1,204.3,0.0,2.99,24.52,Expedited,New York,NY
AMZ-511-9159158-3200130,CUST_00617,PROD_374,2025-11-27T07:03:51Z,1,208.89,3.99,0.0,25.07,Standard,Bangalore,KA
AMZ-165-7012157-8825151,CUST_00594,PROD_910,2025-09-04T12:48:39Z,2,230.68,3.99,2.99,55.36,Standard,Bangalore,KA
AMZ-202-2766976-5958711,CUST_09520,PROD_108,2025-03-27T13:29:27Z,1,183.63,0.0,2.99,22.04,Standard,Houston,TX
AMZ-535-8798940-1160486,CUST_01285,PROD_437,2026-06-07T09:39:50Z,1,239.14,0.0,2.99,28.7,Standard,Houston,TX
AMZ-131-5881762-2142066,CUST_09485,PROD_068,2026-05-15T01:37:31Z,3,77.71,0.0,0.0,27.98,Expedited,Mumbai,MH
AMZ-750-7780590-1543157,CUST_02878,PROD_892,2025-02-10T20:01:03Z,1,112.18,0.0,0.0,13.46,Expedited,New York,NY
AMZ-787-5552036-6965238,CUST_01692,PROD_971,2025-04-14T07:40:31Z,2,90.65,0.0,2.99,21.76,Expedited,Mumbai,MH
AMZ-490-2892628-1523187,CUST_06071,PROD_936,2025-10-11T00:33:08Z,2,165.98,3.99,0.0,39.84,SecondDay,New York,NY
AMZ-786-6186832-9834050,CUST_05281,PROD_674,2025-06-27T21:56:50Z,2,120.93,5.99,2.99,29.02,SecondDay,Bangalore,KA
AMZ-456-8248927-3905078,CUST_01035,PROD_192,2025-09-05T22:04:04Z,1,261.72,0.0,0.0,31.41,SecondDay,Delhi,DL
AMZ-615-5470912-5873846,CUST_06342,PROD_885,2025-07-15T09:51:29Z,1,118.04,0.0,0.0,14.16,SecondDay,Delhi,DL
AMZ-264-9664016-8968760,CUST_05259,PROD_991,2025-11-18T00:28:23Z,2,81.1,0.0,2.99,19.46,SecondDay,Bangalore,KA
AMZ-673-4473626-6381965,CUST_09762,PROD_596,2025-06-21T00:40:40Z,3,189.43,5.99,0.0,68.19,SecondDay,Bangalore,KA
AMZ-341-7267132-2949526,CUST_06118,PROD_581,2025-03-28T08:13:15Z,2,75.6,5.99,2.99,18.14,SecondDay,Mumbai,MH
AMZ-199-2311399-8692729,CUST_09622,PROD_043,2025-02-02T14:47:17Z,2,102.68,5.99,2.99,24.64,SecondDay,Delhi,DL
AMZ-571-5963360-2913099,CUST_04500,PROD_073,2025-05-13T10:02:49Z,1,47.48,0.0,0.0,5.7,Expedited,Mumbai,MH
AMZ-147-9019086-5058698,CUST_00375,PROD_180,2025-05-05T03:21:19Z,1,30.46,0.0,0.0,3.66,Standard,Seattle,WA
AMZ-391-1782992-5955298,CUST_09638,PROD_280,2025-12-11T02:37:44Z,1,33.15,0.0,0.0,3.98,Standard,Mumbai,MH
AMZ-208-3328291-3678829,CUST_09400,PROD_043,2026-03-19T20:53:01Z,2,102.68,0.0,0.0,24.64,SecondDay,Delhi,DL
AMZ-883-9432680-9368936,CUST_04279,PROD_519,2025-04-09T08:32:47Z,1,15.43,0.0,2.99,1.85,SecondDay,Houston,TX
AMZ-687-3431332-2010223,CUST_00236,PROD_272,2026-06-02T23:02:26Z,1,152.96,5.99,0.0,18.36,SecondDay,New York,NY
AMZ-870-5615579-3313782,CUST_05866,PROD_383,2025-04-03T17:21:36Z,2,55.15,0.0,0.0,13.24,Standard,Bangalore,KA
AMZ-543-4930242-1533093,CUST_03842,PROD_516,2025-06-17T02:47:10Z,1,288.64,5.99,0.0,34.64,Expedited,Seattle,WA
AMZ-359-6182578-9519005,CUST_00536,PROD_265,2025-02-26T17:30:16Z,1,93.56,0.0,2.99,11.23,Standard,Seattle,WA
AMZ-321-9856440-1206104,CUST_02827,PROD_389,2026-05-11T06:05:28Z,3,190.04,5.99,0.0,68.41,Expedited,Seattle,WA
AMZ-504-1122615-7474262,CUST_01054,PROD_510,2026-02-05T14:57:10Z,1,65.47,0.0,2.99,7.86,SecondDay,Delhi,DL
AMZ-760-6962718-8701435,CUST_00281,PROD_736,2025-06-20T11:38:36Z,1,61.92,3.99,0.0,7.43,SecondDay,Seattle,WA
AMZ-295-7854660-2959340,CUST_07244,PROD_628,2026-03-21T18:12:31Z,1,181.47,3.99,0.0,21.78,Standard,Houston,TX
AMZ-218-1467181-9509308,CUST_07418,PROD_193,2025-11-19T15:34:07Z,1,169.98,3.99,0.0,20.4,Expedited,Seattle,WA
AMZ-296-6488350-5741332,CUST_05197,PROD_867,2026-05-19T17:06:58Z,2,16.31,0.0,0.0,3.91,Expedited,Houston,TX
AMZ-450-6617314-9167679,CUST_06123,PROD_037,2025-05-22T15:31:53Z,3,142.69,0.0,2.99,51.37,Standard,New York,NY
AMZ-421-5599604-2153166,CUST_04449,PROD_476,2026-05-16T11:41:51Z,1,173.96,3.99,0.0,20.88,Expedited,Bangalore,KA
AMZ-929-8890091-5915676,CUST_05613,PROD_563,2025-11-08T05:01:41Z,2,162.57,5.99,0.0,39.02,SecondDay,Mumbai,MH
AMZ-632-4600593-3632139,CUST_05844,PROD_150,2025-04-12T12:46:30Z,1,177.73,0.0,0.0,21.33,Standard,Houston,TX
AMZ-216-6346016-3916556,CUST_01638,PROD_514,2026-03-15T09:53:35Z,2,78.64,3.99,0.0,18.87,Standard,Bangalore,KA
AMZ-912-3110549-2343369,CUST_02026,PROD_028,2025-08-06T03:38:33Z,2,164.73,0.0,0.0,39.54,Expedited,Bangalore,KA
AMZ-251-4125153-4552534,CUST_07166,PROD_793,2025-10-18T10:56:49Z,1,215.88,5.99,0.0,25.91,SecondDay,Seattle,WA
AMZ-395-4868554-7589054,CUST_02798,PROD_083,2025-09-25T20:59:57Z,3,191.25,0.0,0.0,68.85,SecondDay,Bangalore,KA
AMZ-899-7650938-9609432,CUST_04105,PROD_808,2025-08-04T08:48:06Z,2,113.85,0.0,0.0,27.32,Expedited,Bangalore,KA
AMZ-428-6706795-7089496,CUST_03072,PROD_946,2025-05-29T04:15:09Z,2,54.45,3.99,0.0,13.07,SecondDay,Delhi,DL
AMZ-832-7538678-5659750,CUST_06585,PROD_279,2025-04-06T10:49:30Z,3,32.29,0.0,0.0,11.62,SecondDay,Houston,TX
AMZ-500-7441058-2699031,CUST_08810,PROD_471,2025-05-20T07:43:36Z,1,179.6,5.99,0.0,21.55,Expedited,Delhi,DL
AMZ-171-4635857-4510133,CUST_04000,PROD_380,2026-02-16T09:15:46Z,1,235.15,0.0,2.99,28.22,Standard,Houston,TX
AMZ-176-5170996-9147714,CUST_07171,PROD_599,2025-10-21T04:09:39Z,1,241.32,0.0,0.0,28.96,SecondDay,Bangalore,KA
AMZ-153-1241167-3844117,CUST_04693,PROD_854,2025-09-18T11:22:35Z,3,199.42,3.99,0.0,71.79,Standard,Delhi,DL
AMZ-546-8039317-1695485,CUST_03404,PROD_763,2026-02-11T04:21:26Z,2,167.2,5.99,0.0,40.13,Standard,Bangalore,KA
AMZ-827-4063187-8571762,CUST_07822,PROD_313,2025-03-17T20:54:23Z,3,140.85,5.99,0.0,50.71,Expedited,New York,NY
AMZ-319-2665090-4705581,CUST_09060,PROD_245,2025-09-22T12:31:37Z,2,199.02,3.99,0.0,47.76,Expedited,Bangalore,KA
AMZ-407-2581013-6738175,CUST_06832,PROD_933,2025-11-11T05:05:13Z,3,137.91,3.99,0.0,49.65,Expedited,Houston,TX
AMZ-652-4201955-9558851,CUST_09281,PROD_784,2025-08-26T16:01:22Z,3,147.49,0.0,2.99,53.1,Expedited,Mumbai,MH
AMZ-854-3382046-7793117,CUST_08531,PROD_996,2025-09-04T13:01:56Z,3,241.84,5.99,0.0,87.06,Expedited,Delhi,DL
AMZ-599-7540086-1862082,CUST_05116,PROD_306,2025-11-10T14:32:54Z,3,145.33,0.0,0.0,52.32,SecondDay,Delhi,DL
AMZ-181-5109316-1530732,CUST_05884,PROD_782,2025-06-23T17:06:38Z,3,172.9,0.0,2.99,62.24,Expedited,Bangalore,KA
AMZ-672-7740225-6175626,CUST_08335,PROD_986,2026-02-14T17:29:34Z,1,71.76,3.99,0.0,8.61,Expedited,New York,NY
AMZ-898-9141737-7843948,CUST_05891,PROD_052,2025-12-20T16:29:59Z,2,216.68,0.0,0.0,52.0,Expedited,New York,NY
AMZ-722-7165777-3511060,CUST_01900,PROD_961,2025-05-12T04:12:29Z,2,79.07,0.0,0.0,18.98,SecondDay,Delhi,DL
AMZ-504-8390289-2720782,CUST_02737,PROD_891,2025-09-27T20:41:59Z,1,220.1,5.99,0.0,26.41,Expedited,Mumbai,MH
AMZ-322-7403329-6304215,CUST_01975,PROD_145,2025-02-09T16:17:47Z,1,199.79,5.99,2.99,23.97,Standard,Delhi,DL
AMZ-613-4388091-5204905,CUST_05494,PROD_496,2025-12-30T00:00:43Z,1,146.35,3.99,0.0,17.56,Standard,Bangalore,KA
AMZ-851-4341420-1200417,CUST_02456,PROD_856,2025-05-20T04:54:16Z,3,21.7,3.99,0.0,7.81,SecondDay,Seattle,WA
AMZ-870-6906808-2599190,CUST_01583,PROD_254,2026-03-26T07:01:20Z,3,158.9,5.99,0.0,57.2,Expedited,Houston,TX
AMZ-831-7896423-7348294,CUST_07406,PROD_553,2025-07-03T13:27:47Z,3,198.29,0.0,0.0,71.38,Expedited,Bangalore,KA
AMZ-908-4623667-7832066,CUST_09412,PROD_887,2025-10-30T13:35:16Z,3,81.36,0.0,0.0,29.29,Expedited,New York,NY
AMZ-352-2180665-7667752,CUST_06383,PROD_793,2025-07-02T13:43:56Z,2,215.88,0.0,0.0,51.81,SecondDay,Houston,TX
AMZ-290-5463221-1360312,CUST_00998,PROD_696,2025-11-17T08:08:34Z,2,168.53,0.0,0.0,40.45,Standard,Houston,TX
AMZ-164-6030463-1187042,CUST_03889,PROD_931,2026-04-06T21:17:21Z,1,182.26,0.0,2.99,21.87,Expedited,New York,NY
AMZ-832-8045911-4854146,CUST_08062,PROD_842,2025-07-25T12:02:23Z,2,25.9,3.99,0.0,6.22,Standard,Bangalore,KA
AMZ-383-3141494-3317927,CUST_03532,PROD_532,2026-04-05T17:18:22Z,2,9.86,3.99,0.0,2.37,Standard,Houston,TX
AMZ-402-2941036-5039889,CUST_01865,PROD_662,2026-02-14T16:26:29Z,3,94.23,0.0,0.0,33.92,Expedited,Houston,TX
AMZ-494-3620111-5951498,CUST_02671,PROD_287,2025-07-23T12:46:13Z,1,96.6,0.0,0.0,11.59,Standard,Houston,TX
AMZ-997-3756923-1541670,CUST_00924,PROD_954,2025-03-11T22:50:16Z,3,212.35,0.0,0.0,76.45,Expedited,Bangalore,KA
AMZ-649-2060021-6438489,CUST_03081,PROD_585,2025-02-17T07:53:29Z,3,136.9,3.99,0.0,49.28,Standard,Mumbai,MH
AMZ-472-2011779-7324561,CUST_04626,PROD_156,2026-02-01T05:08:52Z,2,197.06,5.99,2.99,47.29,SecondDay,Bangalore,KA
AMZ-114-2149784-6605041,CUST_01082,PROD_446,2025-12-23T21:15:02Z,1,104.59,0.0,0.0,12.55,Standard,Delhi,DL
AMZ-648-4811514-6599617,CUST_08299,PROD_117,2025-06-27T04:20:16Z,3,234.91,0.0,0.0,84.57,Expedited,New York,NY
AMZ-945-1825602-1718994,CUST_04386,PROD_737,2026-05-29T05:59:28Z,2,245.79,0.0,0.0,58.99,Expedited,New York,NY
AMZ-713-3180059-8574781,CUST_06028,PROD_396,2026-06-11T23:37:14Z,3,63.02,3.99,2.99,22.69,Standard,Delhi,DL
AMZ-231-4172888-1944329,CUST_04168,PROD_162,2025-08-05T01:03:40Z,2,171.92,0.0,2.99,41.26,Standard,Seattle,WA
AMZ-746-5005027-1048155,CUST_09990,PROD_355,2025-09-09T17:21:44Z,1,195.45,0.0,2.99,23.45,Expedited,Seattle,WA
AMZ-256-9494710-6374056,CUST_08090,PROD_622,2026-04-24T16:24:47Z,3,278.76,0.0,0.0,100.35,SecondDay,Delhi,DL
AMZ-215-4127517-9659555,CUST_01787,PROD_554,2025-02-25T19:20:59Z,2,146.49,3.99,0.0,35.16,Expedited,Mumbai,MH
AMZ-540-4612242-3413271,CUST_07328,PROD_542,2025-07-10T22:15:52Z,2,116.94,0.0,0.0,28.07,Expedited,Bangalore,KA
AMZ-652-8523968-6248341,CUST_04989,PROD_985,2025-07-28T09:58:12Z,1,197.6,0.0,2.99,23.71,Standard,Mumbai,MH
AMZ-974-4679308-4776445,CUST_01274,PROD_319,2026-05-04T14:08:14Z,1,220.64,0.0,0.0,26.48,Standard,Houston,TX
AMZ-127-5135404-7161286,CUST_03985,PROD_808,2026-02-16T22:07:17Z,3,113.85,5.99,0.0,40.99,SecondDay,Mumbai,MH
AMZ-821-6158175-8546053,CUST_06149,PROD_723,2026-05-21T20:30:56Z,2,105.54,0.0,2.99,25.33,Standard,Seattle,WA
AMZ-993-1938038-9696140,CUST_05843,PROD_407,2025-07-22T20:45:26Z,2,246.55,0.0,0.0,59.17,SecondDay,Bangalore,KA
AMZ-408-7050532-5147900,CUST_00201,PROD_559,2026-02-04T02:49:27Z,2,221.9,0.0,0.0,53.26,Expedited,Houston,TX
AMZ-309-1831254-2602000,CUST_06682,PROD_055,2025-04-15T13:29:35Z,1,51.43,0.0,0.0,6.17,SecondDay,Mumbai,MH
AMZ-188-5622280-5103082,CUST_00382,PROD_070,2026-01-31T04:51:14Z,1,79.38,0.0,0.0,9.53,SecondDay,Delhi,DL
AMZ-815-2088389-6834371,CUST_06474,PROD_754,2025-04-19T12:10:35Z,3,163.0,0.0,0.0,58.68,Standard,Mumbai,MH
AMZ-485-5326472-3443487,CUST_04482,PROD_707,2026-01-21T23:14:39Z,1,188.05,0.0,0.0,22.57,Standard,Houston,TX
AMZ-113-2860995-6226422,CUST_01342,PROD_400,2025-03-04T03:55:46Z,2,14.33,5.99,2.99,3.44,Expedited,Bangalore,KA
AMZ-694-5398864-9372334,CUST_04018,PROD_610,2026-02-12T06:59:41Z,3,159.27,0.0,0.0,57.34,Expedited,Houston,TX
AMZ-531-4031878-2173924,CUST_09339,PROD_218,2025-03-05T12:42:09Z,2,50.97,0.0,2.99,12.23,Expedited,Bangalore,KA
AMZ-498-7014780-3803484,CUST_07397,PROD_415,2025-04-08T16:02:32Z,3,195.5,0.0,0.0,70.38,Expedited,Delhi,DL
AMZ-174-7592341-8622584,CUST_00878,PROD_052,2025-03-14T22:54:02Z,2,216.68,0.0,0.0,52.0,Expedited,New York,NY
AMZ-251-1521747-2678476,CUST_00026,PROD_121,2025-10-15T18:43:58Z,3,133.32,3.99,0.0,48.0,Expedited,Houston,TX
AMZ-269-1387971-9389332,CUST_02871,PROD_347,2025-10-31T13:23:33Z,2,179.18,0.0,2.99,43.0,Expedited,Delhi,DL
AMZ-781-2402212-6203290,CUST_06615,PROD_197,2026-05-01T00:31:10Z,3,117.49,0.0,0.0,42.3,Standard,Seattle,WA
AMZ-580-3326851-2921790,CUST_09313,PROD_573,2025-09-13T16:31:01Z,2,8.55,0.0,2.99,2.05,SecondDay,Delhi,DL
AMZ-974-8593229-3367446,CUST_05336,PROD_684,2026-01-22T07:20:17Z,1,259.37,0.0,0.0,31.12,SecondDay,Bangalore,KA
AMZ-458-8326272-8046627,CUST_05808,PROD_478,2025-09-13T04:51:18Z,3,150.82,3.99,0.0,54.3,Standard,Bangalore,KA
AMZ-575-7016448-8580809,CUST_06761,PROD_883,2026-03-25T08:22:27Z,2,61.03,3.99,0.0,14.65,Standard,Houston,TX
AMZ-106-4921011-1751380,CUST_05219,PROD_082,2025-09-14T09:15:00Z,1,136.43,0.0,2.99,16.37,Standard,Seattle,WA
AMZ-415-4096080-6811826,CUST_04880,PROD_894,2025-02-04T09:18:03Z,3,74.51,3.99,2.99,26.82,Expedited,Bangalore,KA
AMZ-767-7226385-2683399,CUST_01723,PROD_026,2026-01-18T09:25:09Z,1,45.6,3.99,0.0,5.47,Expedited,Seattle,WA
AMZ-580-6562536-1418672,CUST_07622,PROD_767,2025-10-20T05:57:26Z,2,179.76,5.99,0.0,43.14,Expedited,New York,NY
AMZ-257-1533559-9543075,CUST_06465,PROD_346,2025-08-10T07:45:31Z,1,160.83,0.0,2.99,19.3,Standard,Delhi,DL
AMZ-610-9969886-3536361,CUST_01566,PROD_790,2025-02-05T08:09:37Z,1,73.86,0.0,0.0,8.86,SecondDay,Delhi,DL
AMZ-131-1514322-1547086,CUST_03288,PROD_869,2026-06-14T11:28:29Z,2,31.98,0.0,2.99,7.68,SecondDay,Seattle,WA
AMZ-399-6145280-7410844,CUST_09662,PROD_316,2026-01-09T06:35:16Z,2,126.74,0.0,2.99,30.42,SecondDay,Mumbai,MH
AMZ-719-6746963-1222490,CUST_02236,PROD_779,2025-08-15T10:40:06Z,2,30.12,0.0,2.99,7.23,SecondDay,Delhi,DL
AMZ-532-2290051-6190626,CUST_02068,PROD_438,2025-03-02T14:35:53Z,1,172.51,0.0,0.0,20.7,Standard,Mumbai,MH
AMZ-299-9857439-3870766,CUST_07552,PROD_434,2026-03-18T22:38:57Z,1,208.04,0.0,0.0,24.96,SecondDay,Mumbai,MH
AMZ-346-9786077-3134127,CUST_05733,PROD_525,2025-09-22T01:36:43Z,1,12.28,0.0,0.0,1.47,Standard,Mumbai,MH
AMZ-409-2061515-1513488,CUST_02163,PROD_638,2026-04-03T07:52:29Z,3,87.87,0.0,0.0,31.63,Standard,Houston,TX
AMZ-440-8603808-9756813,CUST_04419,PROD_594,2025-03-26T22:30:25Z,3,68.85,0.0,2.99,24.79,SecondDay,New York,NY
AMZ-620-1534689-7208507,CUST_04399,PROD_792,2025-06-06T23:13:57Z,2,59.18,3.99,0.0,14.2,Expedited,Houston,TX
AMZ-723-5156790-5426766,CUST_07052,PROD_543,2025-04-06T19:07:28Z,3,38.04,5.99,0.0,13.69,Standard,Delhi,DL
AMZ-666-9023164-7024644,CUST_03824,PROD_996,2025-07-17T04:19:32Z,1,241.84,3.99,0.0,29.02,Expedited,Bangalore,KA
AMZ-519-4968054-4366922,CUST_00550,PROD_837,2026-03-19T19:08:39Z,1,180.36,0.0,0.0,21.64,Standard,Bangalore,KA
AMZ-744-5898439-9206352,CUST_04745,PROD_040,2025-06-06T21:04:13Z,3,255.58,0.0,0.0,92.01,Expedited,Delhi,DL
AMZ-653-8504658-2743618,CUST_06813,PROD_361,2025-04-04T08:36:25Z,3,14.55,0.0,0.0,5.24,Standard,New York,NY
AMZ-562-2962472-1709090,CUST_03618,PROD_412,2026-05-03T19:03:32Z,2,180.5,0.0,0.0,43.32,SecondDay,Houston,TX
AMZ-840-4170592-4067799,CUST_09958,PROD_156,2025-02-22T13:10:13Z,2,197.06,0.0,0.0,47.29,Expedited,Mumbai,MH
AMZ-655-2945283-8260192,CUST_00569,PROD_284,2025-09-12T08:49:03Z,1,242.76,0.0,0.0,29.13,Standard,Houston,TX
AMZ-322-7664785-3569289,CUST_06584,PROD_214,2025-07-06T06:53:22Z,1,102.03,3.99,0.0,12.24,SecondDay,Mumbai,MH
AMZ-362-4489042-4785040,CUST_07420,PROD_152,2025-04-28T22:55:45Z,3,94.73,0.0,0.0,34.1,Standard,Seattle,WA
AMZ-530-8416265-9773308,CUST_06203,PROD_017,2025-12-04T13:35:48Z,1,22.89,5.99,2.99,2.75,SecondDay,Houston,TX
AMZ-658-6728312-2212366,CUST_07055,PROD_703,2025-05-19T08:08:17Z,1,264.19,3.99,0.0,31.7,Standard,Houston,TX
AMZ-161-4714508-1937958,CUST_00302,PROD_909,2025-11-04T08:35:14Z,3,206.07,3.99,0.0,74.19,Standard,Seattle,WA
AMZ-781-6626902-5369109,CUST_00686,PROD_333,2025-11-27T14:38:00Z,3,206.74,5.99,0.0,74.43,SecondDay,Houston,TX
AMZ-942-5298944-4561735,CUST_06483,PROD_474,2025-08-20T16:44:42Z,2,207.31,5.99,0.0,49.75,SecondDay,Houston,TX
AMZ-538-7463270-9071798,CUST_06594,PROD_993,2026-05-15T22:01:55Z,2,315.21,0.0,0.0,75.65,Standard,New York,NY
AMZ-362-8135661-6360048,CUST_00391,PROD_630,2026-05-20T06:31:13Z,1,188.72,0.0,0.0,22.65,SecondDay,Houston,TX
AMZ-346-6261593-7337318,CUST_09763,PROD_977,2025-04-27T06:30:23Z,1,173.89,0.0,2.99,20.87,Standard,Delhi,DL
AMZ-771-3313882-9571686,CUST_07143,PROD_264,2025-05-09T15:15:06Z,2,48.34,5.99,0.0,11.6,Expedited,Bangalore,KA
AMZ-266-9424177-3872776,CUST_00437,PROD_721,2025-02-21T08:27:52Z,2,220.49,3.99,0.0,52.92,Standard,New York,NY
AMZ-464-2346259-2040527,CUST_07460,PROD_791,2026-04-04T16:40:18Z,2,78.94,3.99,2.99,18.95,Standard,Houston,TX
AMZ-872-7384194-4614770,CUST_06660,PROD_072,2026-05-08T11:24:35Z,2,246.41,5.99,0.0,59.14,Standard,Seattle,WA
AMZ-197-7109537-7735981,CUST_07776,PROD_197,2025-06-27T14:29:39Z,3,117.49,5.99,2.99,42.3,SecondDay,Bangalore,KA
AMZ-763-3706916-9431779,CUST_03709,PROD_203,2026-01-29T19:57:41Z,3,20.64,3.99,0.0,7.43,Expedited,Seattle,WA
AMZ-491-5449731-5510461,CUST_00882,PROD_628,2026-05-09T06:04:02Z,2,181.47,0.0,0.0,43.55,Expedited,Houston,TX
AMZ-219-1075737-5099275,CUST_01857,PROD_730,2026-02-13T06:49:12Z,3,197.37,0.0,2.99,71.05,SecondDay,Seattle,WA
AMZ-183-6031060-3802444,CUST_00566,PROD_419,2025-04-14T19:20:13Z,3,28.95,0.0,0.0,10.42,Standard,Houston,TX
AMZ-913-7054968-7094300,CUST_06303,PROD_900,2025-10-08T06:50:10Z,2,100.19,0.0,0.0,24.05,Expedited,Bangalore,KA
AMZ-946-6975023-5592351,CUST_09207,PROD_962,2026-03-09T18:13:27Z,2,85.54,5.99,0.0,20.53,SecondDay,Seattle,WA
AMZ-925-3854785-5065471,CUST_09596,PROD_448,2025-11-26T10:45:48Z,1,219.72,5.99,0.0,26.37,SecondDay,Bangalore,KA
AMZ-221-3718673-4520165,CUST_09585,PROD_502,2025-04-05T11:17:15Z,3,205.75,3.99,0.0,74.07,Expedited,Seattle,WA
AMZ-527-6734260-5456894,CUST_04804,PROD_584,2026-01-21T13:03:03Z,2,230.61,0.0,0.0,55.35,Expedited,Seattle,WA
AMZ-668-6040299-1735391,CUST_07791,PROD_493,2026-04-14T14:27:06Z,3,92.7,0.0,0.0,33.37,Expedited,Houston,TX
AMZ-489-1396942-9783403,CUST_06707,PROD_705,2025-02-13T23:37:05Z,2,218.91,0.0,2.99,52.54,Standard,Mumbai,MH
AMZ-980-4031445-7578126,CUST_09112,PROD_389,2026-03-16T20:55:43Z,1,190.04,5.99,2.99,22.8,SecondDay,Delhi,DL
AMZ-719-3398448-9793616,CUST_03022,PROD_921,2025-06-20T11:27:50Z,1,15.47,0.0,0.0,1.86,SecondDay,Bangalore,KA
AMZ-625-8229356-2964817,CUST_00467,PROD_066,2025-04-29T08:31:59Z,3,190.22,0.0,0.0,68.48,Expedited,Delhi,DL
AMZ-475-6997199-5825928,CUST_06700,PROD_403,2026-01-08T21:15:47Z,3,68.33,0.0,0.0,24.6,SecondDay,Bangalore,KA
AMZ-337-7564203-4116830,CUST_06182,PROD_759,2025-10-31T15:19:08Z,3,91.94,0.0,0.0,33.1,Standard,Bangalore,KA
AMZ-729-6837327-3436682,CUST_01985,PROD_103,2025-05-30T01:44:08Z,3,85.17,5.99,0.0,30.66,Expedited,New York,NY
AMZ-897-4552166-3291829,CUST_07021,PROD_580,2025-05-27T18:57:57Z,3,27.77,3.99,0.0,10.0,Standard,New York,NY
AMZ-387-9343991-1394322,CUST_01508,PROD_996,2025-05-13T14:35:56Z,2,241.84,5.99,0.0,58.04,SecondDay,Bangalore,KA
AMZ-471-6479452-8230979,CUST_02907,PROD_958,2026-06-10T23:31:49Z,2,77.39,3.99,0.0,18.57,SecondDay,Bangalore,KA
AMZ-425-7797761-2222067,CUST_04005,PROD_444,2025-08-17T15:31:26Z,1,18.38,0.0,0.0,2.21,Standard,Mumbai,MH
AMZ-878-9061790-2275210,CUST_09809,PROD_426,2026-03-15T13:57:08Z,2,112.68,5.99,0.0,27.04,SecondDay,Bangalore,KA
